fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,acidity_ratio,sugar_acid_ratio,density_alcohol_interaction,sulfur_dioxide_ratio,chloride_acid_product,log_acidity,log_sulphates,random_variation,ph_sulphates,alcohol_squared,density_squared,acid_sulphate_ratio,clarity_score,clarity_grade,wine_clarity,region_id,wine_style_id,flavor_intensity,tannin_level,oak_aging_months,carbonation,country,state,smell,price,color,brand,vintage,grape_variety,wine_type,alcohol_content,region,wine_style,food_pairing,bottle_size_ml
7.8,0.56,0.12,2,0.082,7,28,0.997,3.37,0.5,9.4,6,5,0.227272727,9.3718,0.24137931,0.6396,2.174751721,0.405465108,-0.058433902,1.685,88.36,0.994009,0.373333333,0.331980331,0.416446038,-1.271919001,-0.306013954,-1.756868699,0.677969971,-0.125819352,0.042263065,0.012814305,New Zealand,Bordeaux,Fruity,25.52,Rosé,Château Margaux,1997,Cabernet Sauvignon,Red,12.5,Napa Valley,Full-bodied,Dessert,375
12.2,0.45,0.49,1.4,0.075,3,6,0.9969,3.13,0.63,10.4,5,8.413793103,0.106060606,10.36776,0.428571429,0.915,2.58021683,0.488580015,-0.000180127,1.9719,108.16,0.99380961,0.27607362,1.223568882,-0.84635972,-0.684491731,0.931665967,-0.223271588,0.388647246,-0.871590471,-0.412161145,0.358741388,Argentina,Rioja,Earthy,33.58,White,Screaming Eagle,2005,Merlot,White,13.8,Napa Valley,Full-bodied,Steak,1000
9.1,0.22,0.24,2.1,0.078,1,28,0.999,3.41,0.87,10.3,6,7.459016393,0.207920792,10.2897,0.034482759,0.7098,2.312535424,0.625938431,0.002369934,2.9667,106.09,0.998001,0.117647059,-0.354040711,0.145063746,0.256170606,0.853165306,-0.881960764,-1.149741455,-0.500152681,1.278873765,0.527568116,Canada,Tuscany,Floral,122.04,White,Robert Mondavi,2010,Merlot,White,13.8,Mendoza,Rich,Steak,1000
10.4,0.575,0.61,2.6,0.076,11,24,1,3.16,0.69,9,5,6.603174603,0.228070175,9,0.44,0.7904,2.433613355,0.524728529,0.00062962,2.1804,81,1,0.340236686,-0.19733842,0.051660977,0.794600383,1.667256842,-1.323649571,-0.78432097,0.171187144,1.152250652,-0.773639845,Portugal,Bordeaux,Earthy,83.19,Red,Château Margaux,1999,Syrah,Dessert,13,Mendoza,Crisp,Pasta,500
9,0.39,0.4,1.3,0.044,25,50,0.99478,3.2,0.83,10.9,6,6.474820144,0.13,10.843102,0.490196078,0.396,2.302585093,0.604315967,0.107257456,2.656,118.81,0.989587248,0.213114754,0.393797298,-1.949561718,2.178562174,-1.080002608,-0.617285707,0.214925965,0.241043278,1.9192813,-0.717558639,Mexico,Rioja,Woody,124.37,Rosé,Château Margaux,2001,Merlot,White,13.8,Tuscany,Light-bodied,Dessert,500
8.3,0.65,0.1,2.9,0.089,17,40,0.99803,3.29,0.55,9.5,5,5.03030303,0.311827957,9.481285,0.414634146,0.7387,2.2300144,0.438254931,-0.046161662,1.8095,90.25,0.996063881,0.419354839,-0.39201264,-0.279993302,0.468978078,0.589639231,-0.693804418,0.617428631,0.459575488,-0.643872011,-1.008481427,Spain,California,Floral,11.03,White,Penfolds,2010,Pinot Noir,Rosé,11.5,Napa Valley,Medium-bodied,Seafood,1500
6.1,0.53,0.08,1.9,0.077,24,45,0.99528,3.6,0.68,10.3,6,3.986928105,0.267605634,10.251384,0.52173913,0.4697,1.960094784,0.518793793,0.025680005,2.448,106.09,0.990582278,0.31547619,0.44300213,0.290947364,-0.288575117,-0.174647946,1.232328605,-1.576308997,0.407879051,1.33393564,0.082029929,Spain,Barossa Valley,Fruity,9.76,Red,Moët & Chandon,1999,Pinot Noir,Rosé,11.5,Napa Valley,Rich,Seafood,1000
12.8,0.84,0.63,2.4,0.088,13,35,0.9997,3.1,0.6,10.4,6,6.956521739,0.173913043,10.39688,0.361111111,1.1264,2.624668592,0.470003629,-0.087936974,1.86,108.16,0.99940009,0.525,0.209659415,0.764029782,-0.428847926,-0.597478858,0.613460166,0.06479135,-0.166485584,1.436089346,-1.490492866,Brazil,Rioja,Fruity,48.99,Red,Penfolds,1990,Pinot Noir,Rosé,11.5,Tuscany,Light-bodied,Pasta,750
7.2,0.65,0.02,2.3,0.094,5,31,0.9993,3.67,0.8,9.7,5,4.363636364,0.280487805,9.69321,0.15625,0.6768,2.104134154,0.587786665,0.040643106,2.936,94.09,0.99860049,0.361111111,1.598647171,0.815501022,-0.345919329,0.520689496,2.190417001,-0.363175559,0.180468142,-0.451375231,-0.549554396,USA,Barossa Valley,Earthy,67.11,White,Moët & Chandon,2010,Chardonnay,Sparkling,14.2,Bordeaux,Full-bodied,Seafood,375
9.6,0.56,0.31,2.8,0.089,15,46,0.9979,3.11,0.92,10,6,6.153846154,0.264150943,9.979,0.319148936,0.8544,2.360854001,0.652325186,-0.035922211,2.8612,100,0.99580441,0.291666667,-0.029262814,0.687065796,0.123479809,-1.001314654,-1.330226256,2.0221741,1.110677684,0.033567648,-0.834159047,USA,Tuscany,Woody,14.51,Red,Château Margaux,2015,Cabernet Sauvignon,Red,12.5,Napa Valley,Medium-bodied,Pasta,500
7.1,0.62,0.06,1.3,0.07,5,12,0.9942,3.17,0.48,9.8,5,4.382716049,0.160493827,9.74316,0.384615385,0.497,2.091864062,0.392042088,0.100669362,1.5216,96.04,0.98843364,0.418918919,0.60211832,-0.613587605,1.278575168,-0.057836612,1.746490632,1.665252234,0.059962858,0.311389938,-0.816737932,South Africa,Rioja,Fruity,18.95,Red,Penfolds,2020,Chardonnay,Sparkling,14.2,Mendoza,Full-bodied,Steak,500
6.8,0.63,0.12,3.8,0.099,16,126,0.9969,3.28,0.61,9.5,5,4.171779141,0.487179487,9.47055,0.125984252,0.6732,2.054123734,0.476234179,0.010704687,2.0008,90.25,0.99380961,0.391304348,0.115026079,-1.576996482,2.392109635,-0.880011982,0.632216314,0.192989642,-0.160653286,0.81453546,-0.30081413,Japan,California,Earthy,76.54,White,Château Margaux,1995,Syrah,Dessert,13,Tuscany,Medium-bodied,Pasta,500
7.2,0.63,0.03,2.2,0.08,17,88,0.99745,3.53,0.58,9.8,6,4.417177914,0.268292683,9.77501,0.191011236,0.576,2.104134154,0.457424847,0.06910795,2.0474,96.04,0.994906503,0.398734177,1.443632003,-0.113480646,-1.746466726,-2.954248941,-0.263423635,-0.985733033,0.520512497,0.907532301,-1.466038201,Austria,Bordeaux,Spicy,123.63,White,Screaming Eagle,2003,Merlot,White,13.8,Barossa Valley,Full-bodied,Cheese,500
9.8,0.34,0.39,1.4,0.066,3,7,0.9947,3.19,0.55,11.4,7,7.313432836,0.12962963,11.33958,0.375,0.6468,2.379546134,0.438254931,0.075169915,1.7545,129.96,0.98942809,0.219354839,-0.625677287,-0.478758572,2.098221475,-0.31267717,1.369094583,-1.088634843,0.384160178,-0.636730559,1.149477061,China,California,Floral,74.86,Rosé,Château Margaux,1991,Cabernet Sauvignon,Red,12.5,Napa Valley,Crisp,Cheese,375
9.2,0.43,0.52,2.3,0.083,14,23,0.9976,3.35,0.61,11.3,6,6.433566434,0.225490196,11.27288,0.583333333,0.7636,2.32238772,0.476234179,0.098236257,2.0435,127.69,0.99520576,0.267080745,0.193589911,0.160489624,-0.738697498,0.151407391,0.732151226,-1.104451828,1.678573964,-0.908153949,-1.700120869,Greece,California,Floral,80.03,Red,Screaming Eagle,1997,Cabernet Sauvignon,Red,12.5,Tuscany,Rich,Cheese,375
7.4,0.6,0.26,2.1,0.083,17,91,0.99616,3.29,0.56,9.8,6,4.625,0.25,9.762368,0.184782609,0.6142,2.128231706,0.444685821,0.076537542,1.8424,96.04,0.992334746,0.384615385,0.985449686,-0.053106802,1.498097633,-1.285599114,0.361914271,0.035371417,-0.552750787,0.901111781,0.597472934,Australia,Barossa Valley,Earthy,7.74,Red,Château Margaux,2008,Cabernet Sauvignon,Red,12.5,Barossa Valley,Light-bodied,Cheese,1500
9,0.46,0.23,2.8,0.092,28,104,0.9983,3.1,0.56,9.2,5,6.164383562,0.28,9.18436,0.266666667,0.828,2.302585093,0.444685821,0.083273722,1.736,84.64,0.99660289,0.294871795,0.049773687,1.249504901,2.500900498,-0.390408738,-1.880435544,1.895507346,2.177293448,0.637898316,-1.561878572,Hungary,California,Woody,80.73,Rosé,Screaming Eagle,1992,Chardonnay,Sparkling,14.2,Napa Valley,Light-bodied,Seafood,750
6.2,0.785,0,2.1,0.06,6,13,0.99664,3.59,0.61,10,4,3.473389356,0.291666667,9.9664,0.428571429,0.372,1.974081026,0.476234179,-0.061214912,2.1899,100,0.99329129,0.48757764,0.317453261,-0.802280027,-1.003438903,-0.885970734,0.78135812,-0.744978767,0.160685498,0.847928753,-1.109839489,New Zealand,California,Fruity,144.4,White,Screaming Eagle,1991,Syrah,Dessert,13,Tuscany,Medium-bodied,Cheese,375
10.9,0.39,0.47,1.8,0.118,6,14,0.9982,3.3,0.75,9.8,6,7.841726619,0.151260504,9.78236,0.4,1.2862,2.4765384,0.559615788,0.012248329,2.475,96.04,0.99640324,0.222857143,-0.391648567,0.330851305,-0.659039275,2.935406206,-1.352865889,0.312062132,1.395101907,-0.152729945,1.281495399,Canada,Barossa Valley,Woody,69.46,White,Screaming Eagle,1990,Chardonnay,Sparkling,14.2,Tuscany,Light-bodied,Dessert,750
8.6,0.47,0.3,3,0.076,30,135,0.9976,3.3,0.53,9.4,5,5.850340136,0.3125,9.37744,0.220588235,0.6536,2.261763098,0.425267735,0.040675482,1.749,88.36,0.99520576,0.307189542,0.638051101,-0.876773781,-0.480647941,-0.290453916,-0.641164929,2.322609225,1.099463771,-2.128649125,-1.518421986,Germany,Barossa Valley,Floral,45.45,Rosé,Moët & Chandon,2010,Cabernet Sauvignon,Red,12.5,Tuscany,Medium-bodied,Dessert,750
10,0.58,0.22,1.9,0.08,9,32,0.9974,3.13,0.55,9.5,5,6.329113924,0.172727273,9.4753,0.272727273,0.8,2.397895273,0.438254931,0.094101225,1.7215,90.25,0.99480676,0.374193548,-0.647541806,-0.399899062,-1.179108214,1.290460741,0.726511622,0.89649967,0.703964677,-0.127156029,1.147520617,USA,Tuscany,Spicy,19.75,White,Robert Mondavi,2021,Merlot,White,13.8,Bordeaux,Medium-bodied,Seafood,500
7.1,0.59,0,2.1,0.091,9,14,0.99488,3.42,0.55,11.5,7,4.465408805,0.259259259,11.44112,0.6,0.6461,2.091864062,0.438254931,-0.012868827,1.881,132.25,0.989786214,0.380645161,-0.479492967,0.276581506,0.034375309,-0.326535853,0.694669124,1.198225393,0.445947777,-0.03771795,-0.316657765,Australia,Bordeaux,Fruity,46.19,White,Screaming Eagle,2003,Chardonnay,Sparkling,14.2,Tuscany,Light-bodied,Steak,375
7.7,0.26,0.26,2,0.052,19,77,0.9951,3.15,0.79,10.9,6,6.111111111,0.229885057,10.84659,0.243589744,0.4004,2.163323026,0.58221562,0.011195707,2.4885,118.81,0.99022401,0.145251397,-1.785866492,-0.900671383,0.171469318,1.446944146,0.346527018,0.054694865,2.202243273,-1.291455564,-1.473145877,USA,Rioja,Floral,73.91,Rosé,Screaming Eagle,2003,Syrah,Dessert,13,Mendoza,Full-bodied,Dessert,750
6.4,0.885,0,2.3,0.166,6,12,0.99551,3.56,0.51,10.8,5,3.395225464,0.310810811,10.751508,0.461538462,1.0624,2.00148,0.412109651,0.015989097,1.8156,116.64,0.99104016,0.586092715,-0.412997822,0.819925253,0.53776819,0.169747768,-0.089203298,-0.080815573,-0.328724813,-0.654564942,-1.344986669,Italy,California,Floral,27.45,White,Screaming Eagle,2005,Chardonnay,Sparkling,14.2,Napa Valley,Full-bodied,Seafood,1000
7.6,0.52,0.12,3,0.067,12,53,0.9971,3.36,0.57,9.1,5,5,0.348837209,9.07361,0.222222222,0.5092,2.151762203,0.451075619,0.079300841,1.9152,82.81,0.99420841,0.331210191,1.615582824,-0.302180587,1.478071898,-0.652950156,0.781497239,1.896123276,1.423898937,0.006984916,-0.833008256,China,Barossa Valley,Spicy,149.12,Red,Moët & Chandon,2021,Pinot Noir,Rosé,11.5,Mendoza,Full-bodied,Dessert,375
7.7,0.57,0.21,1.5,0.069,4,9,0.99458,3.16,0.54,9.8,6,4.904458599,0.172413793,9.746884,0.4,0.5313,2.163323026,0.431782416,0.027624498,1.7064,96.04,0.989189376,0.37012987,0.573127813,-1.35751754,0.863528243,-0.101986655,0.618068494,-0.497052487,1.228572082,-1.329405103,-1.09211991,Mexico,Barossa Valley,Earthy,10.52,Red,Château Margaux,1992,Pinot Noir,Rosé,11.5,Napa Valley,Full-bodied,Seafood,500
7.8,0.54,0.26,2,0.088,23,48,0.9981,3.41,0.74,9.2,6,5.064935065,0.227272727,9.18252,0.469387755,0.6864,2.174751721,0.553885113,0.017087799,2.5234,84.64,0.99620361,0.310344828,0.51308542,0.07125375,0.367510411,0.057864047,0.306347534,-0.445795314,-0.719321687,-0.589336565,-1.032642698,Mexico,California,Floral,115.38,White,Screaming Eagle,2021,Syrah,Dessert,13,Tuscany,Crisp,Pasta,1500
7,0.69,0.08,1.8,0.097,22,89,0.9959,3.34,0.54,9.2,6,4.142011834,0.225,9.16228,0.244444444,0.679,2.079441542,0.431782416,0.037596652,1.8036,84.64,0.99181681,0.448051948,0.709451817,-0.98230358,1.062657291,-0.703710399,-0.888859698,-0.331024334,-0.848904656,-0.706743182,-0.790623991,Australia,Rioja,Earthy,134.81,White,Robert Mondavi,1990,Merlot,White,13.8,Tuscany,Medium-bodied,Steak,1000
11,0.3,0.58,2.1,0.054,7,19,0.998,3.31,0.88,10.5,7,8.461538462,0.175,10.479,0.35,0.594,2.48490665,0.631271777,0.192636575,2.9128,110.25,0.996004,0.159574468,-1.581190702,0.126177904,1.048482651,-1.701665858,-0.398445275,-1.01558138,-0.638985054,0.527438652,1.330343507,Germany,Rioja,Spicy,18.57,Red,Robert Mondavi,2021,Merlot,White,13.8,Bordeaux,Full-bodied,Cheese,750
7.4,0.785,0.19,5.2,0.094,19,98,0.99713,3.16,0.52,9.6,6,4.145658263,0.619047619,9.572448,0.191919192,0.6956,2.128231706,0.418710335,-0.032567845,1.6432,92.16,0.994268237,0.516447368,0.714609791,1.389024363,1.332551468,-0.447877645,-1.758208877,-0.742659166,0.546398952,-0.271115148,0.070864997,South Africa,Bordeaux,Fruity,64.99,White,Moët & Chandon,2000,Chardonnay,Sparkling,14.2,Napa Valley,Full-bodied,Seafood,1500
8.6,0.42,0.39,1.8,0.068,6,12,0.99516,3.35,0.69,11.7,8,6.056338028,0.1875,11.643372,0.461538462,0.5848,2.261763098,0.524728529,0.006114875,2.3115,136.89,0.990343426,0.24852071,2.693033664,0.487305237,-1.170280706,0.994298827,1.414110391,-1.903759406,-0.159328578,-0.297895345,1.293933523,New Zealand,Rioja,Fruity,39.77,Red,Moët & Chandon,2013,Pinot Noir,Rosé,11.5,Tuscany,Rich,Seafood,375
8.6,0.315,0.4,2.2,0.079,3,6,0.99512,3.27,0.67,11.9,6,6.539923954,0.229166667,11.841928,0.428571429,0.6794,2.261763098,0.512823626,0.013951076,2.1909,141.61,0.990263814,0.188622754,-0.12545426,-1.53046141,0.856737421,-0.756004019,-0.879643676,-1.13106863,0.111223335,0.351961074,0.072375516,Argentina,Barossa Valley,Fruity,136.24,Rosé,Screaming Eagle,2000,Cabernet Sauvignon,Red,12.5,Mendoza,Medium-bodied,Steak,750
8.8,0.41,0.64,2.2,0.093,9,42,0.9986,3.54,0.66,10.5,5,6.241134752,0.224489796,10.4853,0.209302326,0.8184,2.282382386,0.506817602,0.004352353,2.3364,110.25,0.99720196,0.246987952,-0.322320469,-0.916274101,0.232868087,0.129368007,0.674694978,0.1871071,1.236489512,0.494522492,0.031783905,South Africa,California,Spicy,52.04,White,Moët & Chandon,2007,Pinot Noir,Rosé,11.5,Bordeaux,Rich,Pasta,500
9,0.62,0.04,1.9,0.146,27,90,0.9984,3.16,0.7,9.4,5,5.555555556,0.19,9.38496,0.296703297,1.314,2.302585093,0.530628251,0.109522781,2.212,88.36,0.99680256,0.364705882,-0.935438702,0.257975981,0.5873917,-0.074926556,1.140250553,-0.613211892,-0.069851868,-0.259686863,0.949257302,Argentina,Rioja,Spicy,87.45,White,Penfolds,1990,Cabernet Sauvignon,Red,12.5,Barossa Valley,Rich,Pasta,1000
12.5,0.6,0.49,4.3,0.1,5,14,1.001,3.25,0.74,11.9,6,7.8125,0.318518519,11.9119,0.333333333,1.25,2.602689685,0.553885113,0.025045859,2.405,141.61,1.002001,0.344827586,-0.513213566,1.01263741,0.188475761,-0.686538753,0.584622952,-0.69646109,-0.098608399,1.494731007,0.792905372,France,Tuscany,Fruity,90.02,Red,Moët & Chandon,2005,Pinot Noir,Rosé,11.5,Barossa Valley,Crisp,Steak,1000
10.9,0.37,0.58,4,0.071,17,65,0.99935,3.22,0.78,10.1,5,7.95620438,0.336134454,10.093435,0.257575758,0.7739,2.4765384,0.576613364,0.058158188,2.5116,102.01,0.998700423,0.207865169,-0.21492103,-0.091399558,0.289183673,0.385749968,-1.067722577,0.32158454,-0.141149672,0.066094246,-0.879839306,USA,Rioja,Fruity,16.16,Red,Penfolds,1998,Syrah,Dessert,13,Bordeaux,Light-bodied,Steak,1500
7.6,0.3,0.42,2,0.052,6,24,0.9963,3.44,0.82,11.9,6,5.846153846,0.23255814,11.85597,0.24,0.3952,2.151762203,0.598836501,0.059285208,2.8208,141.61,0.99261369,0.164835165,-0.860385011,-0.21596052,-0.358244378,0.144310019,-0.475125278,0.325251676,-0.79661257,-1.130116632,0.622861485,Germany,Rioja,Spicy,149.79,Red,Penfolds,1997,Pinot Noir,Rosé,11.5,Mendoza,Rich,Dessert,375
6.3,0.98,0.01,2,0.057,15,33,0.99488,3.6,0.46,11.2,6,3.181818182,0.273972603,11.142656,0.441176471,0.3591,1.987874348,0.378436436,0.024665895,1.656,125.44,0.989786214,0.671232877,0.261250531,-0.580648303,0.63867714,-0.876697086,0.540589542,0.141114497,-1.200819,2.105856344,0.160975498,France,Tuscany,Spicy,42.19,White,Robert Mondavi,2010,Merlot,White,13.8,Mendoza,Light-bodied,Dessert,750
13.7,0.415,0.68,2.9,0.085,17,43,1.0014,3.06,0.8,10,6,9.681978799,0.197278912,10.014,0.386363636,1.1645,2.687847494,0.587786665,-0.029969632,2.448,100,1.00280196,0.230555556,-0.971656735,-1.066234932,-0.124886885,0.324036443,-1.364470854,-0.541773236,-0.59114683,0.509045145,0.875656363,France,Rioja,Woody,139.74,Rosé,Château Margaux,2016,Syrah,Dessert,13,Tuscany,Light-bodied,Cheese,375
10.2,0.67,0.39,1.9,0.054,6,17,0.9976,3.17,0.47,10,5,6.107784431,0.169642857,9.976,0.333333333,0.5508,2.415913778,0.385262401,-0.071112685,1.4899,100,0.99520576,0.455782313,-0.550536849,1.229214784,1.026894618,-0.04427332,-0.321752704,-1.039793225,-1.104145457,-0.241314904,0.89585088,France,Rioja,Floral,56.39,Red,Château Margaux,2009,Syrah,Dessert,13,Barossa Valley,Rich,Steak,500
7.5,0.58,0.14,2.2,0.077,27,60,0.9963,3.28,0.59,9.8,5,4.746835443,0.258823529,9.76374,0.442622951,0.5775,2.140066163,0.463734016,0.041676448,1.9352,96.04,0.99261369,0.364779874,-0.548268795,1.496710407,-1.345014484,2.044481557,0.383455015,-0.207161689,-0.853920298,-0.775482649,-0.545655394,Australia,Bordeaux,Earthy,19.25,Red,Penfolds,2015,Syrah,Dessert,13,Tuscany,Light-bodied,Dessert,1000
5.9,0.46,0,1.9,0.077,25,44,0.99385,3.5,0.53,11.2,5,4.04109589,0.275362319,11.13112,0.555555556,0.4543,1.931521412,0.425267735,-0.054615638,1.855,125.44,0.987737823,0.300653595,0.458386704,0.323185482,-0.497354371,-0.004072837,-1.925977818,0.177698046,-0.288658161,-0.0524477,0.116565657,Greece,Rioja,Woody,43.59,White,Penfolds,2006,Syrah,Dessert,13,Barossa Valley,Light-bodied,Pasta,750
11.4,0.36,0.69,2.1,0.09,6,21,1,3.17,0.62,9.2,6,8.382352941,0.169354839,9.2,0.272727273,1.026,2.517696473,0.482426149,-0.026525057,1.9654,84.64,1,0.222222222,-0.134279162,0.731380253,-0.818605027,-0.011515088,-1.104774674,0.885577082,-0.591215619,0.612626377,-0.015777689,Canada,Rioja,Earthy,19.86,Rosé,Penfolds,1994,Syrah,Dessert,13,Bordeaux,Medium-bodied,Pasta,1000
8.3,0.78,0.1,2.6,0.081,45,87,0.9983,3.48,0.53,10,5,4.662921348,0.279569892,9.983,0.511363636,0.6723,2.2300144,0.425267735,0.04678392,1.8444,100,0.99660289,0.509803922,-1.148794035,0.950015829,1.636739962,0.731898069,1.193611755,1.968757309,-0.193994793,0.753601109,-0.480359672,France,Rioja,Woody,65.28,White,Château Margaux,2005,Pinot Noir,Rosé,11.5,Tuscany,Light-bodied,Dessert,750
7.3,0.305,0.39,1.2,0.059,7,11,0.99331,3.29,0.52,11.5,6,5.593869732,0.144578313,11.423065,0.583333333,0.4307,2.116255515,0.418710335,0.108162736,1.7108,132.25,0.986664756,0.200657895,-1.351074366,1.356583386,0.973726231,-3.044656539,-0.423833538,0.074685843,-0.149878034,-1.488922256,-2.431121164,Portugal,California,Woody,66.3,Red,Penfolds,1996,Cabernet Sauvignon,Red,12.5,Barossa Valley,Rich,Pasta,1000
8,0.33,0.53,2.5,0.091,18,80,0.9976,3.37,0.8,9.6,6,6.015037594,0.277777778,9.57696,0.222222222,0.728,2.197224577,0.587786665,0.01287752,2.696,92.16,0.99520576,0.183333333,1.899881935,0.532006199,0.928245691,1.065376272,-1.874892064,0.587057535,0.035295391,-0.651952154,0.676103638,France,Tuscany,Fruity,90.09,Rosé,Robert Mondavi,1992,Cabernet Sauvignon,Red,12.5,Mendoza,Medium-bodied,Seafood,1500
8.2,0.2,0.43,2.5,0.076,31,51,0.99672,3.53,0.81,10.4,6,6.833333333,0.27173913,10.365888,0.596153846,0.6232,2.219203484,0.593326845,0.000778952,2.8593,108.16,0.993450758,0.110497238,-2.529560078,1.025109153,0.001109945,-0.039926463,-0.001621717,-1.454892165,0.489234014,-0.784566993,1.121950492,Portugal,Bordeaux,Fruity,90.97,Rosé,Screaming Eagle,1999,Pinot Noir,Rosé,11.5,Napa Valley,Medium-bodied,Steak,375
8.8,0.47,0.49,2.9,0.085,17,110,0.9982,3.29,0.6,9.8,5,5.986394558,0.295918367,9.78236,0.153153153,0.748,2.282382386,0.470003629,-0.073929312,1.974,96.04,0.99640324,0.29375,0.184740579,-1.831144878,0.739675468,1.349179049,1.21466678,0.640026618,0.727122481,-0.224920231,0.645296958,South Africa,Tuscany,Spicy,91.86,Red,Moët & Chandon,2003,Pinot Noir,Rosé,11.5,Bordeaux,Light-bodied,Pasta,1000
9.1,0.34,0.42,1.8,0.058,9,18,0.99392,3.18,0.55,11.4,5,6.791044776,0.178217822,11.330688,0.473684211,0.5278,2.312535424,0.438254931,-0.003524939,1.749,129.96,0.987876966,0.219354839,0.745005313,-0.487705373,-0.344098028,-0.299515038,-0.997264958,-0.035420141,-0.058926355,-2.550026292,-0.656576963,Australia,Rioja,Woody,45.45,White,Moët & Chandon,2014,Cabernet Sauvignon,Red,12.5,Napa Valley,Medium-bodied,Seafood,500
7.2,0.655,0.03,1.8,0.078,7,12,0.99587,3.34,0.39,9.5,5,4.350453172,0.219512195,9.460765,0.538461538,0.5616,2.104134154,0.329303747,0.046715996,1.3026,90.25,0.991757057,0.471223022,0.08520945,0.584314166,0.590744336,0.599450686,1.396760177,-1.047774946,-0.859104274,0.346960297,0.065931109,China,California,Floral,112.16,Red,Robert Mondavi,1993,Merlot,White,13.8,Napa Valley,Medium-bodied,Dessert,375
6.7,0.75,0.12,2,0.086,12,80,0.9958,3.38,0.52,10.1,5,3.828571429,0.25974026,10.05758,0.148148148,0.5762,2.041220329,0.418710335,0.004588039,1.7576,102.01,0.99161764,0.493421053,1.521316052,1.170198709,-1.014479727,-1.829681815,-0.794893647,-1.027251888,-0.499201998,0.197372605,-0.179202654,Chile,Bordeaux,Earthy,114.18,White,Moët & Chandon,2006,Pinot Noir,Rosé,11.5,Mendoza,Medium-bodied,Cheese,375
9.6,0.38,0.42,1.9,0.071,5,13,0.99659,3.15,0.75,10.5,6,6.956521739,0.179245283,10.464195,0.357142857,0.6816,2.360854001,0.559615788,0.044746219,2.3625,110.25,0.993191628,0.217142857,1.738851352,-0.061075671,-0.058720427,-0.048829836,0.247271452,-0.011900823,0.860685421,-0.496963133,-0.741820642,Italy,Bordeaux,Earthy,94.68,Red,Penfolds,2005,Pinot Noir,Rosé,11.5,Napa Valley,Medium-bodied,Dessert,1000
7.3,0.835,0.03,2.1,0.092,10,19,0.9966,3.39,0.47,9.6,5,3.978201635,0.253012048,9.56736,0.5,0.6716,2.116255515,0.385262401,0.020412638,1.5933,92.16,0.99321156,0.568027211,-0.071599252,0.671531172,-0.110005499,0.193448575,0.906787273,0.138635029,0.073886936,-0.724914154,0.630107996,Germany,California,Floral,124.04,Red,Penfolds,1999,Merlot,White,13.8,Tuscany,Full-bodied,Steak,750
6.6,0.5,0.04,2.1,0.068,6,14,0.9955,3.39,0.64,9.4,6,4.4,0.276315789,9.3577,0.4,0.4488,2.028148247,0.494696242,-0.0338461,2.1696,88.36,0.99102025,0.304878049,0.325796317,0.603247501,0.479360953,-2.252793395,-0.706706768,0.501900234,-0.07937614,2.157215887,1.212983929,USA,Tuscany,Floral,49.2,Rosé,Château Margaux,2002,Pinot Noir,Rosé,11.5,Napa Valley,Rich,Seafood,375
9.3,0.39,0.44,2.1,0.107,34,125,0.9978,3.14,1.22,9.5,5,6.690647482,0.203883495,9.4791,0.26984127,0.9951,2.332143895,0.797507196,-0.02648801,3.8308,90.25,0.99560484,0.175675676,0.201159656,-0.330120094,-0.474178175,0.703140197,0.777596062,0.987728516,-0.336544921,0.306789962,0.756642465,New Zealand,Rioja,Spicy,77.76,Red,Penfolds,1997,Pinot Noir,Rosé,11.5,Mendoza,Light-bodied,Dessert,750
6.9,0.63,0.02,1.9,0.078,18,30,0.99712,3.4,0.75,9.8,5,4.233128834,0.240506329,9.771776,0.580645161,0.5382,2.066862759,0.559615788,-0.026430834,2.55,96.04,0.994248294,0.36,-2.049941279,0.637324683,0.928932014,0.658143036,-0.251117835,-0.506089291,-0.358542528,0.99400204,1.930658259,Spain,Bordeaux,Floral,96.47,Red,Moët & Chandon,2001,Chardonnay,Sparkling,14.2,Tuscany,Crisp,Cheese,750
7.3,0.49,0.1,2.6,0.068,4,14,0.99562,3.3,0.47,10.5,5,4.899328859,0.313253012,10.45401,0.266666667,0.4964,2.116255515,0.385262401,-0.009343582,1.551,110.25,0.991259184,0.333333333,-1.148263289,-0.488273842,-0.378579743,0.281230492,-2.014063274,-0.421582311,-0.041660023,1.816793237,0.757734114,Germany,Tuscany,Earthy,46.69,Rosé,Robert Mondavi,2004,Cabernet Sauvignon,Red,12.5,Mendoza,Medium-bodied,Steak,750
11.7,0.28,0.47,1.7,0.054,17,32,0.99686,3.15,0.67,10.6,7,9.140625,0.133858268,10.566716,0.515151515,0.6318,2.541601993,0.512823626,-0.027611152,2.1105,112.36,0.99372986,0.167664671,0.239404501,1.462195939,-0.805799655,0.719168666,-2.001740167,0.915653804,1.110499866,0.37771176,-0.725617457,Austria,Bordeaux,Spicy,37.11,Red,Robert Mondavi,1990,Cabernet Sauvignon,Red,12.5,Mendoza,Rich,Cheese,1500
